transaction_id,account_id,amount,transaction_date,merchant_id
3862,203,223.79,2022-10-05,11
3863,235,-105.46,2022-10-20,12
3864,204,233.47,2023-08-27,18
3865,347,747.27,2023-05-18,16
3866,208,211.39,2022-10-08,12
3867,119,-89.04,2022-02-05,13
3868,258,-481.55,2022-08-30,19
3869,470,119.16,2023-09-22,15
3870,347,-88.25,2022-08-21,12
3871,333,439.6,2022-12-25,13
3872,629,308.12,2023-10-24,18
3873,506,716.93,2022-03-14,17
3874,124,362.02,2023-07-05,17
3875,637,798.09,2023-07-02,15
3876,377,553.68,2023-12-01,15
3877,319,30.06,2022-01-23,17
3878,391,-446.01,2022-02-03,16
3879,608,998.15,2022-10-20,12
3880,190,647.99,2023-10-24,10
3881,341,779.27,2023-07-23,13
3882,697,-277.81,2023-12-10,17
3883,343,518.05,2022-07-02,17
3884,165,555.98,2023-12-02,10
3885,156,-192.21,2023-06-10,12
3886,493,884.02,2022-07-31,18
3887,176,622.05,2023-05-03,20
3888,270,795.52,2022-09-06,10
3889,516,348.49,2023-02-05,11
3890,381,-426.02,2022-06-08,19
3891,452,23.01,2023-02-19,10
3892,324,-148.03,2023-01-18,11
3893,134,941.19,2023-11-14,19
3894,460,546.57,2022-12-18,13
3895,501,-278.67,2023-05-06,19
3896,379,-280.64,2023-12-13,16
3897,310,173.32,2022-05-08,16
3898,558,776.87,2022-10-21,12
3899,363,119.48,2022-07-11,18
3900,129,-35.29,2023-11-17,16
3901,339,880.58,2022-04-21,11
3902,158,82.31,2023-05-30,14
3903,292,961.83,2022-03-14,18
3904,468,11.88,2023-11-24,12
3905,218,521.56,2022-11-28,15
3906,234,-393.88,2023-08-24,11
3907,541,-161.36,2023-04-05,14
3908,336,541.95,2023-02-12,12
3909,682,543.47,2022-03-04,20
3910,469,876.3,2023-06-21,13
3911,546,517.64,2023-02-12,14
3912,647,931.79,2022-06-03,17
3913,541,382.98,2022-08-15,18
3914,280,723.16,2022-09-08,19
3915,125,958.47,2022-07-26,15
3916,111,-215.39,2023-02-26,20
3917,298,114.85,2023-02-12,20
3918,633,624.68,2022-12-18,11
3919,293,669.56,2023-11-21,14
3920,328,280.48,2022-01-30,19
3921,404,-47.77,2023-11-05,13
3922,580,9.37,2022-07-20,15
3923,555,-209.36,2022-12-21,18
3924,143,237.2,2023-02-26,10
3925,378,30.74,2023-12-13,12
3926,307,575.85,2023-06-21,14
3927,247,966.74,2023-09-16,15
3928,344,366.45,2023-09-30,17
3929,259,729.63,2022-03-27,12
3930,496,-305.09,2023-10-12,15
3931,106,515.01,2022-09-13,20
3932,645,304.28,2022-11-19,11
3933,695,-197.87,2022-09-07,19
3934,589,664.6,2023-08-17,11
3935,284,306.94,2023-10-22,13
3936,299,119.82,2022-05-19,17
3937,267,652.31,2023-10-01,18
3938,384,852.28,2022-10-16,12
3939,673,-354.47,2022-01-11,16
3940,201,119.9,2023-01-18,15
3941,197,704.67,2023-07-16,12
3942,636,-367.57,2023-07-01,15
3943,179,769.33,2023-11-20,15
3944,688,-454.92,2022-01-20,12
3945,382,-195.15,2022-04-21,14
3946,532,396.15,2023-01-20,20
3947,320,704.19,2022-03-15,15
3948,645,-117.35,2023-04-03,19
3949,215,450.88,2022-08-12,14
3950,223,-375.73,2022-10-13,16
3951,173,193.27,2023-07-01,14
3952,512,63.95,2022-02-13,11
3953,597,671.04,2022-07-30,13
3954,607,107.14,2023-12-21,18
3955,124,-462.28,2022-10-07,10
3956,130,781.44,2023-02-19,11
3957,310,408.42,2022-05-27,16
3958,579,-87.45,2022-07-01,15
3959,294,-460.03,2023-11-26,11
3960,263,-486.25,2022-11-24,13
3961,146,246.12,2023-07-22,12
3962,163,158.17,2023-02-05,14
3963,518,19.45,2023-08-17,15
3964,202,423.76,2023-02-28,11
3965,343,534.01,2022-07-15,15
3966,543,-311.04,2023-10-19,17
3967,579,-92.68,2022-02-05,18
3968,480,514.13,2022-11-10,16
3969,200,-330.22,2022-08-07,20
3970,657,-201.09,2023-09-20,14
3971,463,-389.77,2022-10-23,12
3972,581,438.73,2023-11-12,19
3973,653,370.59,2023-12-22,16
3974,444,70.78,2023-01-28,20
3975,535,-90.95,2023-06-29,12
3976,411,202.16,2023-07-06,15
3977,311,717.2,2022-01-03,12
3978,558,-423.77,2023-05-26,16
3979,468,-146.3,2022-08-17,14
3980,495,-205.29,2022-05-15,15
3981,223,983.18,2022-06-14,10
3982,199,988.15,2022-01-11,20
3983,216,104.84,2023-04-05,17
3984,394,295.43,2023-09-01,12
3985,513,414.78,2023-12-22,12
3986,385,41.16,2023-05-17,16
3987,237,31.67,2022-09-09,10
3988,364,987.15,2022-07-20,11
3989,695,552.66,2022-03-10,17
3990,211,751.81,2022-01-11,13
3991,546,758.23,2023-10-29,19
3992,482,-188.69,2023-12-21,15
3993,672,229.7,2022-04-14,20
3994,536,289.79,2023-01-06,12
3995,310,-449.36,2022-04-07,18
3996,511,291.44,2023-02-25,15
3997,277,-20.89,2023-10-03,11
3998,545,-272.0,2022-01-28,12
3999,334,-110.66,2022-04-03,14
4000,352,708.49,2022-03-10,10
4001,354,199.91,2022-08-13,17
4002,414,-366.55,2023-04-18,10
4003,655,677.75,2023-07-20,10
4004,682,32.92,2023-12-14,10
4005,538,421.66,2023-05-20,16
4006,468,346.95,2022-08-09,14
4007,155,216.04,2023-07-12,10
4008,144,892.98,2022-09-01,18
4009,430,883.18,2023-09-23,10
4010,514,478.53,2023-12-24,19
4011,327,157.95,2022-11-08,15
4012,317,68.76,2023-07-20,19
4013,371,-284.86,2023-12-02,13
4014,140,-146.65,2023-04-28,18
4015,302,100.96,2023-12-21,19
4016,262,81.37,2023-07-29,13
4017,184,-401.55,2022-03-11,11
4018,398,397.68,2023-07-26,20
4019,179,651.06,2023-02-14,14
4020,227,124.77,2023-12-10,14
4021,419,246.73,2023-07-05,17
4022,426,-18.23,2022-01-05,19
4023,255,690.5,2023-12-06,16
4024,333,-474.95,2022-08-20,12
4025,488,990.32,2023-06-11,13
4026,666,-334.37,2022-02-23,12
4027,635,667.32,2023-07-22,18
4028,530,922.39,2022-04-24,16
4029,567,326.05,2023-06-04,16
4030,219,411.52,2023-08-03,15
4031,242,-115.43,2022-03-29,19
4032,595,799.32,2023-01-09,12
4033,562,-439.31,2022-04-29,14
4034,575,-455.05,2023-03-19,16
4035,438,934.63,2023-03-07,10
4036,375,-226.87,2023-04-22,19
4037,590,-259.27,2022-11-21,16
4038,131,-18.42,2023-10-27,15
4039,272,626.7,2023-10-07,19
4040,572,183.3,2023-06-06,16
4041,633,699.58,2023-08-27,13
4042,608,602.71,2022-08-15,19
4043,319,965.18,2023-05-01,12
4044,570,399.21,2022-08-31,10
4045,263,204.1,2022-05-07,16
4046,406,900.19,2023-09-30,12
4047,670,489.58,2023-08-15,16
4048,345,615.76,2023-09-25,11
4049,637,868.12,2023-06-16,14
4050,445,666.89,2023-07-27,18
4051,366,-128.7,2022-03-27,14
4052,581,366.5,2022-08-26,10
4053,171,638.07,2023-01-09,11
4054,460,676.31,2023-04-01,14
4055,275,730.32,2023-08-01,17
4056,200,-456.37,2023-08-27,18
4057,287,138.43,2022-01-09,12
4058,406,-407.65,2023-08-09,13
4059,522,615.23,2022-04-27,11
4060,401,674.56,2023-11-20,11
4061,525,-437.44,2023-02-28,16
4062,379,-189.76,2022-04-06,14
4063,559,-342.12,2023-11-14,13
4064,391,341.99,2023-06-26,19
4065,602,472.97,2022-08-24,12
4066,690,-189.55,2022-03-14,18
4067,591,-89.29,2022-01-31,14
4068,320,-263.38,2022-02-28,20
4069,697,285.95,2023-12-01,14
4070,500,114.81,2023-05-20,10
4071,287,349.92,2023-01-23,16
4072,243,12.49,2022-05-19,16
4073,696,-251.65,2023-08-16,16
4074,530,337.07,2022-09-23,16
4075,208,718.65,2023-05-22,20
4076,483,413.84,2022-07-19,20
4077,587,265.2,2022-05-26,18
4078,499,998.46,2023-03-10,10
4079,584,57.73,2022-03-06,12
4080,690,-197.41,2022-11-25,14
4081,608,332.35,2023-11-25,18
4082,369,-22.44,2022-03-26,17
4083,553,563.31,2023-08-05,16
4084,127,-193.35,2023-09-24,20
4085,281,748.43,2023-10-26,11
4086,287,645.68,2023-08-11,20
4087,410,560.46,2023-11-03,13
4088,303,832.26,2022-03-14,14
4089,306,-452.97,2023-10-30,12
4090,441,-258.81,2022-01-07,16
4091,264,-274.76,2022-10-23,14
4092,558,232.88,2022-01-18,20
4093,672,-6.49,2022-05-02,17
4094,302,390.88,2023-01-04,14
4095,295,791.22,2023-07-03,20
4096,469,-6.24,2023-10-27,14
4097,173,816.45,2023-08-23,11
4098,177,625.25,2023-07-08,20
4099,219,603.74,2022-10-16,12
4100,262,984.42,2022-04-02,19
4101,213,642.08,2023-07-10,14
4102,110,153.17,2023-11-04,19
4103,574,169.8,2023-10-07,19
4104,330,469.43,2023-03-27,18
4105,129,270.67,2022-09-30,11
4106,382,983.37,2023-06-17,13
4107,187,-386.36,2023-07-18,16
4108,379,998.41,2022-05-09,12
4109,456,597.94,2022-06-19,17
4110,306,-398.47,2023-09-10,16
4111,570,-447.15,2022-03-27,16
4112,204,-299.91,2022-06-04,18
4113,305,357.91,2023-01-20,20
4114,451,-418.54,2022-06-29,10
4115,288,-76.23,2023-07-12,18
4116,598,740.44,2022-12-01,16
4117,121,-137.16,2023-05-13,14
4118,155,161.46,2023-05-01,11
4119,676,-13.81,2023-11-15,14
4120,356,316.98,2022-09-22,18
4121,528,528.93,2023-04-04,17
4122,403,656.92,2023-04-24,19
4123,158,-40.83,2023-06-19,10
4124,671,-385.32,2022-12-07,11
4125,362,912.93,2022-08-19,16
4126,276,24.69,2022-11-09,15
4127,328,-483.48,2023-10-31,16
4128,240,-370.19,2023-08-03,14
4129,519,89.63,2022-01-28,17
4130,485,261.87,2023-05-02,10
4131,309,761.75,2022-09-11,11
4132,478,922.56,2023-01-30,16
4133,434,183.45,2023-04-09,17
4134,313,500.85,2023-01-25,11
4135,107,186.9,2023-12-14,11
4136,697,525.89,2023-03-26,11
4137,570,-105.15,2022-04-01,12
4138,342,815.76,2023-11-22,20
4139,596,962.92,2023-09-16,18
4140,560,769.74,2022-09-26,19
4141,540,-84.02,2022-02-19,10
4142,270,84.02,2022-03-10,11
4143,509,419.09,2023-04-10,15
4144,171,-221.17,2023-04-25,10
4145,511,497.83,2023-09-07,11
4146,403,283.05,2022-06-28,12
4147,572,-245.64,2022-09-15,18
4148,664,-493.74,2023-09-07,15
4149,160,-82.87,2023-12-23,19
4150,238,-358.06,2023-12-29,20
4151,440,727.66,2023-06-04,14
4152,109,-496.19,2022-11-20,20
4153,264,60.83,2022-04-09,17
4154,304,74.52,2022-04-12,17
4155,521,810.37,2023-04-04,15
4156,616,203.68,2022-10-20,17
4157,486,755.69,2023-09-24,12
4158,421,175.51,2022-07-26,18
4159,189,-34.72,2022-03-26,14
4160,511,299.28,2023-01-24,18
4161,332,70.3,2022-11-17,10
4162,618,-312.08,2022-02-11,13
4163,449,153.94,2023-01-03,12
4164,422,-288.89,2023-01-04,14
4165,453,-172.52,2022-12-25,18
4166,584,363.15,2022-04-15,18
4167,136,806.56,2022-05-25,16
4168,189,-495.26,2023-08-04,20
4169,560,-410.49,2022-08-13,11
4170,140,819.3,2022-12-12,19
4171,553,942.02,2023-05-16,16
4172,256,264.48,2022-03-05,11
4173,551,664.64,2023-07-16,16
4174,294,-34.06,2023-02-18,19
4175,217,476.8,2022-05-04,19
4176,508,-147.47,2023-10-17,13
4177,186,176.11,2023-04-24,12
4178,281,521.66,2022-06-11,17
4179,463,490.55,2022-09-04,19
4180,579,167.13,2022-07-04,16
4181,305,-355.59,2022-03-16,11
4182,625,416.45,2023-06-24,12
4183,165,-194.94,2023-02-26,10
4184,470,408.93,2023-10-28,13
4185,149,-498.17,2022-07-12,10
4186,482,98.67,2022-12-31,19
4187,465,604.29,2023-03-05,15
4188,339,-62.28,2023-06-07,12
4189,328,960.61,2023-07-06,10
4190,169,-19.79,2023-01-31,16
4191,700,737.44,2023-03-15,10
4192,343,-362.06,2023-03-03,14
4193,632,-381.97,2023-07-16,20
4194,201,736.26,2022-12-30,10
4195,279,-298.41,2022-05-05,18
4196,305,579.51,2023-10-16,10
4197,338,-234.17,2022-02-18,19
4198,198,202.94,2022-09-29,10
4199,138,869.49,2023-04-28,15
4200,116,192.25,2023-01-15,10
4201,455,-250.02,2022-08-28,20
4202,445,325.88,2022-07-24,13
4203,523,582.09,2023-03-18,16
4204,462,853.78,2023-11-18,14
4205,563,765.87,2022-10-29,15
4206,110,-238.95,2022-08-23,20
4207,462,455.55,2022-08-09,19
4208,589,148.61,2022-01-21,20
4209,434,-495.26,2023-11-24,10
4210,232,-404.7,2022-10-11,19
4211,196,432.24,2023-11-10,15
4212,139,55.32,2022-09-01,19
4213,324,996.04,2022-02-07,19
4214,119,939.2,2023-11-19,12
4215,130,747.5,2022-09-03,20
4216,166,778.42,2022-12-10,18
4217,316,139.64,2023-04-02,17
4218,599,165.45,2023-02-11,17
4219,395,-128.14,2023-04-20,15
4220,177,-195.67,2023-09-18,13
4221,262,184.57,2022-10-20,17
4222,233,-187.39,2022-08-14,11
4223,116,134.98,2023-08-22,18
4224,205,793.0,2022-10-28,19
4225,412,-110.63,2023-12-01,17
4226,187,872.06,2022-06-14,10
4227,306,-298.78,2023-12-05,18
4228,568,408.96,2022-12-02,15
4229,193,700.83,2023-11-19,14
4230,322,816.38,2022-10-13,20
4231,107,859.82,2023-03-13,12
4232,466,205.18,2023-09-12,13
4233,541,-438.79,2022-10-08,20
4234,138,510.9,2023-01-17,12
4235,597,-176.97,2022-07-18,19
4236,324,-184.04,2023-03-01,12
4237,398,-311.29,2022-05-06,13
4238,261,-407.81,2023-01-25,10
4239,534,-286.43,2022-12-11,19
4240,141,985.29,2023-12-29,11
4241,200,-85.97,2023-02-10,20
4242,118,-84.76,2023-05-16,15
4243,484,-139.75,2023-02-24,12
4244,125,440.08,2022-07-19,19
4245,337,845.47,2023-05-27,10
4246,293,993.61,2023-08-04,11
4247,233,-480.22,2023-08-21,12
4248,257,633.03,2023-04-19,14
4249,220,18.61,2023-03-08,11
4250,344,262.41,2022-12-11,20
4251,358,191.75,2022-05-10,15
4252,248,268.99,2022-04-16,17
4253,393,110.16,2022-01-19,19
4254,231,727.05,2023-01-01,11
4255,648,889.65,2022-12-27,12
4256,542,953.98,2023-12-08,11
4257,607,-351.65,2023-01-02,17
4258,200,988.02,2022-02-10,12
4259,393,-302.19,2022-05-14,12
4260,675,-59.97,2022-07-22,13
4261,525,-433.22,2023-10-31,14
4262,232,709.14,2022-06-29,10
4263,123,-283.73,2023-10-18,12
4264,544,796.9,2022-10-25,19
4265,403,-270.33,2023-12-25,12
4266,455,-198.32,2022-06-01,18
4267,231,392.03,2022-11-28,20
4268,351,513.52,2023-09-20,13
4269,371,243.19,2022-12-23,11
4270,358,586.58,2022-08-18,11
4271,141,416.07,2022-11-09,10
4272,278,-444.54,2023-11-20,10
4273,401,653.23,2023-11-21,13
4274,517,-322.19,2022-12-10,10
4275,556,825.28,2023-10-22,13
4276,264,620.18,2023-08-21,19
4277,204,-130.86,2023-05-24,20
4278,280,995.34,2023-10-19,18
4279,527,-340.34,2023-02-03,17
4280,287,770.47,2022-03-20,14
4281,652,24.35,2023-03-27,10
4282,670,816.41,2023-03-28,19
4283,276,-281.98,2023-08-04,13
4284,608,366.52,2023-08-25,19
4285,171,232.25,2023-03-01,16
4286,325,126.93,2023-07-08,20
4287,185,-96.02,2023-10-02,15
4288,593,-485.48,2022-06-21,19
4289,607,550.82,2022-03-05,14
4290,523,-146.79,2023-08-28,17
4291,182,-177.52,2022-02-25,17
4292,445,905.86,2023-04-18,19
4293,174,-111.52,2022-07-14,18
4294,485,713.33,2023-03-18,14
4295,584,752.87,2023-08-15,16
4296,433,489.27,2022-07-24,20
4297,605,394.15,2023-10-11,19
4298,400,937.88,2022-06-16,18
4299,694,886.42,2023-11-06,14
4300,421,381.01,2023-02-17,19
4301,678,713.27,2022-11-11,16
4302,115,693.53,2022-02-14,20
4303,548,-471.83,2023-02-22,15
4304,409,-399.91,2022-06-01,19
4305,455,59.28,2023-11-28,17
4306,334,524.39,2023-04-28,19
4307,379,471.21,2023-07-11,10
4308,216,-81.5,2022-04-27,20
4309,323,464.05,2022-05-12,20
4310,148,-438.34,2023-12-21,16
4311,300,67.82,2022-05-04,12
4312,527,-267.84,2023-11-05,14
4313,619,458.77,2022-03-23,17
4314,467,937.89,2022-06-01,17
4315,132,555.57,2022-10-19,10
4316,505,-181.7,2022-08-24,11
4317,627,-496.04,2022-10-03,18
4318,690,-156.8,2023-05-29,18
4319,112,930.81,2023-03-26,15
4320,447,-339.72,2022-01-24,15
4321,685,-31.56,2022-09-15,13
4322,362,28.04,2023-11-26,17
4323,370,262.78,2023-08-17,12
4324,351,-126.3,2023-08-23,18
4325,140,612.45,2022-01-26,19
4326,575,915.63,2022-06-06,17
4327,690,-279.45,2023-01-16,18
4328,676,-329.67,2023-03-20,14
4329,508,-357.39,2023-12-25,17
4330,601,763.66,2023-03-24,11
4331,124,-386.72,2022-05-29,14
4332,637,854.83,2023-05-25,12
4333,603,922.01,2023-11-01,13
4334,185,100.72,2023-07-16,10
4335,252,668.85,2022-06-09,16
4336,227,-28.62,2022-12-21,10
4337,485,512.22,2023-07-28,20
4338,375,481.09,2022-05-14,14
4339,688,576.91,2022-09-02,18
4340,192,-415.52,2023-06-02,16
4341,140,11.17,2023-05-11,10
4342,489,540.13,2023-06-29,11
4343,538,986.7,2023-03-31,16
4344,604,397.66,2022-05-06,12
4345,615,4.12,2023-12-24,14
4346,249,524.91,2022-03-14,18
4347,294,606.75,2022-03-26,11
4348,606,780.94,2023-06-24,13
4349,679,426.62,2023-10-12,18
4350,387,-2.93,2023-01-15,19
4351,634,-436.28,2023-04-17,11
4352,393,243.89,2022-10-13,20
4353,463,4.81,2023-03-04,17
4354,462,433.82,2023-06-20,17
4355,322,435.38,2023-06-28,12
4356,223,870.02,2022-06-02,12
4357,123,295.63,2023-01-17,17
4358,465,-298.14,2023-03-07,14
4359,212,648.18,2022-04-30,13
4360,442,-272.7,2022-02-04,15
4361,288,-441.92,2022-09-15,18
4362,108,674.63,2023-03-07,13
4363,608,398.69,2023-02-18,12
4364,484,483.12,2022-11-23,12
4365,504,426.34,2023-03-22,20
4366,249,283.59,2022-07-12,17
4367,147,339.18,2023-06-05,12
4368,216,194.88,2023-04-13,14
4369,368,265.76,2023-02-16,12
4370,412,-91.7,2022-04-11,15
4371,575,75.05,2023-09-18,10
4372,290,212.72,2022-11-04,10
4373,144,205.95,2022-02-01,10
4374,366,505.68,2023-01-12,17
4375,190,742.0,2022-03-25,13
4376,512,263.95,2023-07-21,11
4377,619,386.62,2022-07-28,12
4378,248,156.24,2022-08-11,18
4379,282,-138.32,2022-12-12,20
4380,411,219.31,2023-09-03,14
4381,320,274.28,2022-01-24,13
4382,528,358.58,2022-10-11,14
4383,307,84.92,2023-01-21,10
4384,103,-52.91,2023-04-30,13
4385,613,385.12,2023-04-30,13
4386,449,666.79,2022-04-23,15
4387,191,273.36,2023-12-07,20
4388,506,-309.78,2023-02-09,13
4389,537,293.25,2022-11-20,19
4390,669,-213.46,2022-07-22,19
4391,654,-361.2,2022-01-20,18
4392,674,-14.16,2023-10-29,12
4393,646,665.3,2022-03-29,20
4394,380,249.77,2023-03-28,18
4395,128,753.65,2022-10-05,20
4396,466,318.14,2023-03-24,11
4397,165,-250.24,2022-08-15,20
4398,301,-265.41,2023-09-19,11
4399,348,-97.28,2023-02-24,19
4400,304,-24.12,2022-10-28,18
4401,220,870.7,2023-03-08,15
4402,355,-18.18,2022-05-27,15
4403,319,-323.99,2022-05-18,18
4404,312,-58.19,2023-07-02,13
4405,610,61.93,2023-04-13,10
4406,418,985.76,2023-08-17,11
4407,483,-436.02,2023-08-23,11
4408,181,675.29,2023-08-21,12
4409,403,-211.46,2022-11-16,13
4410,623,471.53,2022-04-02,11
4411,321,186.24,2023-11-17,20
4412,556,902.88,2022-02-27,16
4413,240,848.27,2023-07-09,19
4414,616,-117.79,2023-12-21,18
4415,658,13.03,2023-02-15,16
4416,493,507.53,2022-11-30,19
4417,635,-432.93,2022-09-12,11
4418,194,311.88,2022-11-08,20
4419,563,536.37,2023-11-11,15
4420,478,-220.37,2022-08-29,16
4421,528,-401.2,2022-09-26,19
4422,365,353.48,2023-02-22,20
4423,697,760.42,2023-07-26,13
4424,446,901.26,2022-07-16,17
4425,186,294.51,2023-01-30,18
4426,665,-294.08,2022-02-06,11
4427,113,85.87,2022-03-13,13
4428,136,-101.71,2023-05-30,20
4429,204,943.01,2022-01-21,17
4430,541,30.9,2022-03-12,11
4431,433,-295.06,2022-07-22,17
4432,513,523.6,2022-06-05,18
4433,150,-434.66,2022-06-18,14
4434,646,-261.4,2022-08-03,16
4435,544,-215.77,2022-02-03,10
4436,556,693.94,2022-09-27,12
4437,188,-324.74,2022-07-25,12
4438,676,878.26,2023-05-04,12
4439,639,745.2,2022-09-01,14
4440,144,309.58,2023-11-02,20
4441,696,536.95,2022-04-01,10
4442,483,-121.97,2023-12-18,11
4443,123,968.99,2022-05-18,14
4444,296,795.26,2022-01-21,20
4445,446,-436.17,2023-06-25,17
4446,233,533.56,2022-07-26,18
4447,445,530.7,2022-10-02,12
4448,232,806.58,2022-03-07,12
4449,467,344.54,2023-11-03,12
4450,322,924.06,2022-04-30,12
4451,179,-432.31,2023-05-31,19
4452,110,21.77,2023-06-02,20
4453,307,973.15,2023-02-24,20
4454,600,-388.27,2022-12-02,18
4455,591,853.64,2022-10-21,17
4456,278,819.26,2023-12-26,19
4457,599,927.41,2022-11-15,10
4458,136,795.2,2022-11-19,11
4459,488,-244.92,2022-02-24,10
4460,151,-227.53,2023-07-19,14
4461,322,477.58,2022-02-21,13
4462,114,-394.32,2022-04-22,16
4463,435,290.9,2022-01-20,12
4464,514,983.01,2022-03-09,14
4465,153,679.71,2022-01-20,10
4466,469,936.82,2022-11-01,10
4467,208,955.61,2022-06-29,15
4468,507,925.92,2022-01-03,16
4469,478,-104.59,2023-09-24,15
4470,470,400.36,2022-06-23,19
4471,260,21.23,2023-03-28,15
4472,560,400.57,2022-02-26,13
4473,454,394.6,2023-12-04,17
4474,198,904.59,2022-10-18,16
4475,363,-172.47,2022-11-10,16
4476,102,-61.84,2022-09-28,10
4477,108,508.82,2022-09-13,15
4478,226,223.0,2022-11-13,12
4479,172,-426.04,2023-10-10,14
4480,499,616.5,2022-05-19,19
4481,511,48.18,2023-10-28,13
4482,498,754.09,2022-10-21,18
4483,574,56.12,2022-09-21,11
4484,343,771.98,2023-06-06,13
4485,255,671.4,2022-12-30,13
4486,332,-245.35,2022-11-11,15
4487,419,477.54,2022-04-09,20
4488,173,732.16,2022-08-18,12
4489,383,-214.96,2023-12-04,16
4490,575,-150.22,2023-12-24,17
4491,334,124.72,2023-07-20,15
4492,679,-57.86,2022-02-08,15
4493,421,203.27,2022-09-07,12
4494,594,594.67,2023-11-11,15
4495,596,655.79,2022-05-05,11
4496,487,543.85,2022-12-23,11
4497,119,171.09,2022-05-24,18
4498,651,626.54,2023-06-05,16
4499,405,922.53,2023-06-02,17
4500,505,226.03,2022-11-27,14
4501,257,96.6,2023-10-20,16
4502,551,923.8,2023-01-28,13
4503,265,234.69,2023-10-26,15
4504,404,500.31,2023-10-13,18
4505,382,799.81,2023-12-04,16
4506,627,675.8,2022-12-04,18
4507,131,515.61,2023-09-26,14
4508,137,416.91,2022-01-02,11
4509,384,-239.66,2022-01-05,18
4510,169,433.24,2022-08-11,18
4511,618,256.21,2022-03-15,11
4512,580,143.33,2022-10-31,19
4513,163,303.44,2022-04-30,14
4514,501,627.79,2022-09-04,16
4515,501,863.79,2023-11-13,11
4516,202,800.3,2023-10-23,16
4517,620,518.13,2023-12-19,15
4518,240,702.0,2023-11-27,20
4519,298,586.92,2023-08-29,15
4520,687,616.81,2022-12-19,17
4521,363,301.19,2022-09-02,15
4522,695,147.03,2022-06-13,11
4523,169,213.96,2022-07-28,17
4524,413,-158.78,2022-05-27,17
4525,248,-107.19,2023-05-17,17
4526,388,297.72,2022-09-23,10
4527,424,936.0,2022-12-27,20
4528,345,923.83,2023-03-29,20
4529,380,701.2,2022-01-06,11
4530,136,591.54,2023-08-06,15
4531,403,713.2,2022-09-26,15
4532,208,-409.52,2022-08-30,18
4533,473,-162.16,2022-02-02,14
4534,240,680.53,2022-08-25,20
4535,324,136.38,2022-07-14,18
4536,601,142.44,2022-01-21,19
4537,203,-396.22,2023-04-26,11
4538,390,-360.56,2022-05-10,14
4539,256,32.35,2023-04-09,12
4540,474,763.4,2023-10-13,10
4541,301,487.38,2022-09-22,16
4542,692,525.57,2022-06-05,14
4543,531,659.04,2022-05-18,13
4544,649,-457.24,2023-03-05,16
4545,683,8.15,2023-05-10,19
4546,655,272.16,2023-08-12,18
4547,137,-53.21,2023-01-26,17
4548,574,-90.67,2023-08-23,13
4549,620,-124.73,2023-04-15,17
4550,662,149.34,2022-01-31,17
4551,685,-462.52,2023-11-24,18
4552,548,33.33,2023-05-17,17
4553,188,390.37,2022-01-29,13
4554,296,-2.49,2023-01-29,12
4555,175,797.46,2022-01-07,12
4556,266,947.13,2022-11-27,12
4557,256,571.43,2022-05-01,14
4558,168,299.86,2022-10-17,10
4559,392,982.04,2023-05-17,14
4560,664,347.34,2022-12-26,17
4561,183,771.53,2023-02-22,12
4562,676,-204.55,2023-10-24,11
4563,222,-163.92,2022-02-17,18
4564,522,581.95,2022-09-04,12
4565,337,934.02,2024-01-01,13
4566,248,166.69,2023-08-24,13
4567,470,-488.88,2022-11-30,14
4568,468,-63.03,2022-02-15,17
4569,433,618.64,2023-06-16,19
4570,654,-481.71,2022-04-12,17
4571,318,928.87,2023-06-28,11
4572,503,904.68,2022-03-23,16
4573,264,-462.94,2023-09-25,16
4574,476,346.45,2023-12-06,11
4575,519,248.43,2022-11-14,13
4576,186,669.61,2022-11-20,19
4577,169,-233.87,2023-12-29,16
4578,382,-34.09,2022-05-21,19
4579,266,461.94,2022-02-12,12
4580,194,-70.25,2023-12-22,14
4581,244,535.62,2023-02-17,13
4582,438,692.33,2022-01-31,16
4583,126,776.11,2023-01-24,12
4584,558,64.56,2022-03-02,19
4585,158,423.81,2023-12-14,16
4586,418,925.9,2023-01-09,15
4587,120,-171.82,2023-02-02,12
4588,112,-202.82,2022-05-24,16
4589,497,-472.09,2022-07-12,16
4590,413,561.83,2022-05-09,14
4591,466,-228.44,2022-03-22,10
4592,117,-30.33,2023-09-28,17
4593,195,148.3,2022-06-10,13
4594,309,-251.83,2023-11-02,12
4595,263,670.36,2023-04-07,13
4596,501,290.22,2023-08-10,20
4597,153,-450.84,2023-05-14,19
4598,606,502.52,2023-10-18,15
4599,421,190.73,2022-06-13,10
4600,325,-314.61,2022-01-21,12
4601,361,-332.13,2023-03-22,12
4602,625,-72.26,2023-06-02,11
4603,337,-237.36,2023-05-24,10
4604,327,511.48,2023-11-10,14
4605,162,318.36,2022-04-17,13
4606,632,793.1,2022-04-20,18
4607,449,-306.94,2022-03-24,15
4608,178,579.23,2023-11-11,12
4609,561,-460.97,2023-07-26,20
4610,452,-268.73,2022-03-11,14
4611,437,205.72,2022-12-30,19
4612,497,197.58,2022-01-07,17
4613,389,663.69,2022-02-25,19
4614,527,-362.16,2022-08-29,10
4615,210,59.4,2022-01-30,11
4616,623,846.98,2022-12-16,19
4617,495,-438.98,2022-06-08,15
4618,328,-314.22,2023-09-14,20
4619,348,-430.19,2022-05-20,19
4620,112,-299.91,2023-01-01,10
4621,607,604.62,2023-11-22,13
4622,577,242.44,2023-09-22,20
4623,361,2.97,2023-12-24,20
